"","title","doi"
"1033","Selection Patterns and Outcomes of Kidney Transplantation Versus Dialysis in Lung Recipients with End-Stage Renal Disease: A Single-Center Retrospective-Observational Study.","10.3390/jcm14197017"
"1034","Estimating Periodontal Stability Using Computer Vision.","10.1177/00220345251316514"
"1035","Development and international validation of a novel multivariate prognostic tool: posterior urethral valve risk of chronic kidney disease (PURK) score.","10.1007/s00467-025-06701-9"
"1036","18F-FDG PET/CT and contrast-enhanced CT evaluation of lymph node status after neoadjuvant immunochemotherapy in patients with esophageal squamous cell carcinoma.","10.1007/s00259-025-07603-6"
"1037","Leveraging natural language processing to enhance feedback-informed group therapy: A proof of concept.","10.1037/pst0000570"
"1038","Development and external validation of an interpretable machine learning model for predicting perinatal depression in Chinese women during mid- and late pregnancy.","10.1016/j.ijmedinf.2025.106000"
"1039","Machine learning classification of steatogenic compounds using toxicogenomics profiles.","10.1016/j.tox.2025.154237"
"1040","A Computed Tomography-Based Score to Predict Survival in Patients With Adrenocortical Carcinoma: A Proof-of-Concept Study.","10.1177/08465371251335170"
"1041","Radiation Doses to Cardiac Substructures Predict Elevation in High-sensitivity Cardiac Troponin T Levels in Radiation Therapy for Lung Cancer.","10.1016/j.ijrobp.2025.10.008"
"1042","One Size Does Not Fit All: Reassessment of The Prognostic Nutritional Index Among Geriatric Distal Femur Fracture Patients.","10.1007/s00402-025-05936-3"
"1043","Maternal serum syndecan-1 levels in preterm prelabor rupture of membranes and potential predictor of adverse perinatal outcomes: A case-control study.","10.1002/ijgo.70408"
"1044","Predicting acute diarrhoea in rectal cancer chemoradiotherapy: Secondary analysis of the phase III ARISTOTLE trial.","10.1016/j.radonc.2025.111032"
"1045","BioSeq_Ksite: Multi-perspective feature-driven prediction of protein succinylation based on an adaptive attention module with SSBCE loss strategy.","10.1016/j.ijbiomac.2025.143601"
"1046","A radiopathomics model for predicting large-number cervical lymph node metastasis in clinical N0 papillary thyroid carcinoma.","10.1007/s00330-025-11377-8"
"1047","Early Detection of Accelerated Hyperopia Reserve Depletion in Chinese Children with Poor Visual Habits: A Longitudinal Cohort Study.","10.1016/j.ajo.2025.07.026"
"1048","Privacy-Preserving Data Augmentation for Digital Pathology Using Improved DCGAN.","10.1109/JBHI.2025.3551720"
"1049","Deep learning for differential diagnosis of parotid tumors based on 2.5D magnetic resonance imaging.","10.1080/07853890.2025.2520401"
"1050","Treatment adherence in first-episode psychosis: A one-year follow-up study comparing self-reported adherence, pharmacy refill data, and therapeutic drug monitoring.","10.1016/j.psychres.2025.116780"
"1051","Evaluation of the Diagnostic Utility of Combining Electromyography with Clinical and Pathological Indices in the Diagnosis of Diabetic Peripheral Neuropathy: A Retrospective Study.","10.2147/JMDH.S525731"
"1052","The Air-Test score for prediction of postoperative pulmonary complications after general anaesthesia: analysis of harmonised trial data and a prospective observational cohort.","10.1016/j.bja.2025.11.010"
"1053","Preoperative identification of hepatocellular carcinoma from focal liver lesions ≤ 20 mm in high-risk patients using clinical and contrast-enhanced ultrasound features.","10.1016/j.ejrad.2025.112076"
"1054","Automated detection of early-stage osteonecrosis of the femoral head in adult using YOLOv10: Multi-institutional validation.","10.1016/j.ejrad.2025.111983"
"1055","Short-term preeclampsia prediction: cutoff variations for sFlt-1/PlGF in U.S. Patients with or without hypertensive disorders.","10.1080/07853890.2025.2591850"
"1056","Development and validation of multiparametric models incorporating 18F-FDG PET/CT dissemination characteristic for predicting outcomes of small cell lung cancer.","10.1016/j.ejrad.2025.112425"
"1057","Profiling Shared Cytotoxic Immune Signatures in SLE-Associated Coronary Injury Through Transcriptomics and Machine Learning.","10.2147/ITT.S539756"
"1058","Development and validation of a plasma-urine metabolism diagnostic model for renal cell carcinoma using machine learning.","10.1007/s00345-025-06132-z"
"1059","Utility of the IFCN criteria for identifying interictal epileptiform discharges by experts: A decision hygiene approach to improve inter-rater reliability.","10.1016/j.clinph.2025.02.275"
"1060","Diagnostic accuracy of mean nocturnal basal impedance and other complementary tests for the diagnosis of gastroesophageal reflux disease according to the new Lyon criteria.","10.1177/17562848251340495"
"1061","Breast cancer detection from ultrasound computed tomography imaging using radiomic analysis: in silico trial.","10.1002/mp.17710"
"1062","An online explainable ensemble machine learning model for predicting epidermal growth factor receptor mutation status in lung adenocarcinoma.","10.21037/tlcr-2025-237"
"1063","Beyond the Neck: When Is Thoracic Operation Needed for Thyroidectomy?","10.1097/XCS.0000000000001306"
"1064","Interpretable Prognostic Modeling for Postoperative Pancreatic Cancer Using Multi-machine Learning and Habitat Radiomics: A Multi-center Study.","10.1016/j.acra.2025.04.025"
"1065","Transarterial Radioembolization in the TACOME Trial: Dosimetric Analysis and Clinical Features in Predicting Response and Overall Survival.","10.2967/jnumed.125.269519"
"1066","Self-monitoring symptoms and pulse oximetry to predict imminent altitude illness in patients with chronic obstructive pulmonary disease.","10.1080/25310429.2025.2588515"
"1067","Machine-learning-based prediction of functional recovery in deep-pain-negative dogs after decompressive thoracolumbar hemilaminectomy for acute intervertebral disc extrusion.","10.1111/vsu.14250"
"1068","Application of contrast-enhanced CT-driven multimodal machine learning models for pulmonary metastasis prediction in head and neck adenoid cystic carcinoma.","10.1016/j.ejrad.2025.112377"
"1069","Artificial Intelligence (AI)-Driven Screening of Equivocal Prostate Immunohistochemistry (IHC) Cases: Development and Validation of a Screening and Cancer Detection Framework.","10.1016/j.modpat.2025.100904"
"1070","Interpretable machine learning model to predict aggressive behavior in first-episode schizophrenia.","10.1016/j.jpsychires.2025.09.065"
"1071","Plasma Reticulocalbin 3 (RCN3) is a Novel Biomarker for the Early Diagnosis of Hepatopulmonary Syndrome in Cirrhotic Patients.","10.1007/s00408-025-00807-5"
"1072","Montreal Cognitive Assessment vs the Mini-Mental State Examination as a Screening Tool for Patients With Genetic Frontotemporal Dementia.","10.1212/WNL.0000000000213401"
"1073","Predicting prognosis of patients with hepatitis B virus-related acute-on-chronic liver failure from longitudinal ultrasound images using a multi-task deep learning approach.","10.1080/07853890.2025.2551819"
"1074","Predicting Outcome and Duration of Mechanical Ventilation in Acute Hypoxemic Respiratory Failure: The PREMIER Study.","10.3390/jcm14227903"
"1075","Prediction of cardiac events in pregnant women with cardiac diseases using modified WHO, CARPREG II, and ZAHARA risk assessments in southern Thailand.","10.1002/ijgo.70196"
"1076","Insulin-like Growth Factor-1 Reflects Liver Disease Stage and Improves Prediction of Liver-related Mortality.","10.1016/j.cgh.2025.02.030"
"1077","Elevated cerebrospinal fluid protein predicts lumbar drainage catheter occlusion in neurosurgical patients.","10.1007/s10143-025-03801-w"
"1078","High-Resolution Magnetic Resonance Imaging Radiomics for Identifying High-Risk Intracranial Plaques.","10.1007/s12975-025-01345-1"
"1079","Effect of Bone Microstructure Derived From CBCT on the Accuracy of Robot-Assisted Implant Surgery: A Retrospective Study.","10.1111/clr.14414"
"1080","Postpartum macrominerals and trace elements dynamics in cows: A potential early indicator of endometritis?","10.1016/j.anireprosci.2025.108011"
"1081","T2-Weighted MRI-Based Vertebral Bone Quality Score is an Independent Risk Factor of Osteoporotic Vertebral Compression Fracture: An Age- and Sex-Matched Study.","10.1177/21925682251339995"
"1082","Effects of ischemic conditioning on microvascular reactivity to single passive limb movement in young adults: a pilot study.","10.1007/s00421-025-05717-1"
"1083","Muscle fat content correlates with postoperative survival of viral-related cirrhosis patients after the TIPS: a retrospective study.","10.1080/07853890.2025.2484460"
"1084","Role of Multiparametric Ultrasound in Predicting the IDH Mutation in Gliomas: Insights from Intraoperative B-Mode, SWE, and SMI Modalities.","10.3390/jcm14176264"
"1085","Integrating Clinical-Pathological-MRI features to construct a prediction model for pathological complete remission of axillary lymph nodes after neoadjuvant therapy: a retrospective study.","10.1097/JS9.0000000000003070"
"1086","MicroRNA-143-3p and miR-452-5p: A Fingerprint for the Diagnosis of Aortic Stenosis in the Geriatric Population.","10.3390/biomedicines13030671"
"1087","A Novel TRG-N Prognostic Classification System for Esophageal Cancer Undergoing Neoadjuvant Therapy Followed by Esophagectomy: A Study Based on the Netherlands Cancer Registry.","10.1097/SLA.0000000000006869"
"1088","Quantitative CT Imaging Radiomics-Based Prediction of Bone Mineral Density Changes After Sleeve Gastrectomy.","10.1007/s11695-025-07994-3"
"1089","Deep Learning-Enabled Ultrasound for Advancing Anterior Talofibular Ligament Injuries Classification: A Multicenter Model Development and Validation Study.","10.1016/j.acra.2025.07.013"
"1090","A multifactorial modeling to predicting tibial stress fractures: The role of tibial anatomy in adolescents.","10.1016/j.ejrad.2025.111932"
"1091","Diagnostic performance of procalcitonin for detecting anastomotic leak in older adults with colorectal cancer: A delayed type cross-sectional study.","10.1016/j.surg.2025.109336"
"1092","Risk factors for implant failure of implant-supported fixed full-arch rehabilitation in edentulous maxillae and mandibles: A 1- to 7-year retrospective study.","10.1016/j.jdent.2025.106146"
"1093","Design of NanoBiT-Nanobody-based FGL1 biosensors for early assisted diagnosis of esophageal cancer.","10.1016/j.biomaterials.2025.123286"
"1094","An Integrative Clinical and Intra- and Peritumoral MRI Radiomics Nomogram for the Preoperative Prediction of Lymphovascular Invasion in Rectal Cancer.","10.1016/j.acra.2025.02.019"
"1095","Evaluating the predictive potential of Th1 (IFN-γ+CD4+)/CD4+ in rapidly progressive amyotrophic lateral sclerosis.","10.1007/s00415-025-13361-0"
"1096","Structural equation modelling of nucleotide polymorphisms and pharmacokinetics in direct oral anticoagulant use for stroke and embolism prevention in atrial fibrillation.","10.1016/j.ejphar.2025.178049"
"1097","Development of a pediatric readmissions encounter predictor: Benchmarks for 30-day unplanned pediatric readmission.","10.1002/jhm.70061"
"1098","Application of pressure at the gastric tube tip manometry for nasogastric tube positioning in neurocritical care: A prospective diagnostic study.","10.1016/j.iccn.2025.104034"
"1099","Streamlining tuberculosis detection with foundation model-based weakly supervised transformer.","10.1016/j.compbiomed.2025.110554"
"1100","Predictive model for daily risk alerts in sepsis patients in the ICU: visualization and clinical analysis of risk indicators.","10.1093/pcmedi/pbaf003"
